text,category,query_length,label
Top up not available in my wallet.,topping_up_by_card,34,62
How do I transfer funds directly from my credit card?,topping_up_by_card,53,62
i need to top up by card.,topping_up_by_card,25,62
How do I top up on my card?,topping_up_by_card,27,62
top up by my card is that possible?,topping_up_by_card,35,62
I tried to get gas but my money was gone!,topping_up_by_card,41,62
How do I use a card to top up?,topping_up_by_card,30,62
Can my account be topped-up by friends of mine.,topping_up_by_card,47,62
Is it possible for friends to top up my account?,topping_up_by_card,48,62
How do I top up by card?,topping_up_by_card,24,62
My top up is not showing up in my wallet!,topping_up_by_card,41,62
Transferring money using credit card,topping_up_by_card,36,62
Will my friends be able to top up my account?,topping_up_by_card,45,62
I was attempting to top up with my card but the money has vanished!,topping_up_by_card,67,62
Can I allow other people to top up my account?,topping_up_by_card,46,62
can other people use the app to add money to my account,topping_up_by_card,55,62
"I tried to top off using the card, but the money just disappeared?",topping_up_by_card,66,62
Show me how can my friends top up my account.,topping_up_by_card,45,62
How do i set up my credit card to send transfers?,topping_up_by_card,49,62
I don't see me 'top up' in my wallet,topping_up_by_card,36,62
What do I need to do to transfer money with my credit card?,topping_up_by_card,59,62
I used my card to top-up but the money is gone!,topping_up_by_card,47,62
what happened to the money after i put in the wrong info and it got declined,topping_up_by_card,76,62
"Can I add other people to my account, so they can top up?",topping_up_by_card,57,62
show me how to top up,topping_up_by_card,21,62
My friends would like to add to my account. What is the procedure?,topping_up_by_card,66,62
I want to transfer money with my credit card.,topping_up_by_card,45,62
Something is wrong with my top up and I can't see it. How do I find it?,topping_up_by_card,71,62
Can my account be topped up by my friends?,topping_up_by_card,42,62
Am I the only one who can top-up my account?,topping_up_by_card,44,62
How do I top up using my card?,topping_up_by_card,30,62
Can a friend top up my account,topping_up_by_card,30,62
What information am I going to have to have in order to do a transfer with my card?,topping_up_by_card,83,62
top up with credit card,topping_up_by_card,23,62
What's the process for topping up my card?,topping_up_by_card,42,62
I don't see my top up in my wallet.,topping_up_by_card,35,62
Can friends I have top-up my account?,topping_up_by_card,37,62
I cannot tell what my top up currently is.,topping_up_by_card,42,62
How do I go about transferring money using my credit card?,topping_up_by_card,58,62
Can you tell me how to top up on my card?,topping_up_by_card,41,62
my top up isnt there yet where do i find it,topping_up_by_card,43,62
"If I want a friend to top off my account, can they?",topping_up_by_card,51,62
My wallet is empty even though I topped it up an hour ago.,topping_up_by_card,58,62
Can somebody else top up my account?,topping_up_by_card,36,62
I'd like to transfer funds using my credit card.,topping_up_by_card,48,62
Where did my top-up go? I can't find it in my wallet,topping_up_by_card,52,62
My money disappeared right when I tried to top up,topping_up_by_card,49,62
How does someone else top up my account,topping_up_by_card,39,62
Who can have access to top up my account?,topping_up_by_card,41,62
I have a new card. How do i top it up?,topping_up_by_card,38,62
Do i have to top-up with my credit card before I can transfer?,topping_up_by_card,62,62
"I need my card topped up,",topping_up_by_card,25,62
What steps do I do to transfer money using my credit card?,topping_up_by_card,58,62
I topped up my account but the money isn't there now.,topping_up_by_card,53,62
How can I use my credit card to transfer money?,topping_up_by_card,47,62
How do I use my card to top up?,topping_up_by_card,31,62
"I need to transfer some money, can I use my credit card?",topping_up_by_card,56,62
Why is my 'top up' not showing up in my wallet?,topping_up_by_card,47,62
Can other people top up my account?,topping_up_by_card,35,62
Do the disposable cards have any restrictions on them?,disposable_card_limits,54,30
How many times can I use a virtual card?,disposable_card_limits,40,30
A friend was telling me about her disposable cards. What would I have to do to be able to get that feature?,disposable_card_limits,107,30
Can I have more disposable cards?,disposable_card_limits,33,30
"i tried using a virtual card for a hotel but it didn't work, why not",disposable_card_limits,68,30
What are the guidelines for the disposable cards?,disposable_card_limits,49,30
Do the disposable cards have a transaction limit?,disposable_card_limits,49,30
Can you give me the restrictions of the disposable cards?,disposable_card_limits,57,30
Is there a limit on the number of times I can use a disposable card?,disposable_card_limits,68,30
How many disposable cards am I allowed to have?,disposable_card_limits,47,30
What are the restrictions of the disposable cards?,disposable_card_limits,50,30
What is the most amount of disposable cards allowable?,disposable_card_limits,54,30
Can I get a disposable card?  How many can I have?  How often can I use them?,disposable_card_limits,77,30
What number of transactions can i do with one disposable card?,disposable_card_limits,62,30
Whats the maximum disposable virtual cards?,disposable_card_limits,43,30
How limited is a virtual card?,disposable_card_limits,30,30
What are the disposable cards restrictions?,disposable_card_limits,43,30
"I need multiple cards per day, and they all have to be disposable.",disposable_card_limits,66,30
Is there a limit to the number of disposable cards I can have?,disposable_card_limits,62,30
Can I have more than 2 disposable cards?,disposable_card_limits,40,30
What sort of restrictions are there for the disposable cards?,disposable_card_limits,61,30
What is the limit on disposable cards?,disposable_card_limits,38,30
Help me create several temp cards every day.,disposable_card_limits,44,30
Are there any limits to using disposable virtual cards?,disposable_card_limits,55,30
Are there a certain amount of transactions i can do with one disposable card?,disposable_card_limits,77,30
What are the limitations on the disposable cards?,disposable_card_limits,49,30
"I have a disposable card, how many transactions can I make?",disposable_card_limits,59,30
What are the policies of disposable cards?,disposable_card_limits,42,30
Is there a limit on how many times I can use a disposable card?,disposable_card_limits,63,30
I need to make several disposable cards per day.,disposable_card_limits,48,30
What is the number of transactions I get with a disposable card?,disposable_card_limits,64,30
How many disposable virtual cards can you have?,disposable_card_limits,47,30
Can you tell me the restrictions for the disposable cards?,disposable_card_limits,58,30
How can many disposable cards can I have per day?,disposable_card_limits,49,30
Could you tell me about the restrictions that are on the disposable cards?,disposable_card_limits,74,30
Do the disposable cards have any restrictions?,disposable_card_limits,46,30
I need several cards per day. And I need to be able to throw away all of the cards I make.,disposable_card_limits,90,30
How many times can I use my disposable card?,disposable_card_limits,44,30
With one disposable card how many transactions can i do?,disposable_card_limits,56,30
Is there any limits I should know about if I'm going to use a disposable virtual card?,disposable_card_limits,86,30
I need a number of disposable cards everyday.,disposable_card_limits,45,30
Are there restrictions on disposable virtual cards?,disposable_card_limits,51,30
Please provide me with the restrictions of the disposable cards.,disposable_card_limits,64,30
I have to make several disposable cards per day.,disposable_card_limits,48,30
Am I limited on the amount of disposable cards I can possess?,disposable_card_limits,61,30
how many uses are the disposable cards good for?,disposable_card_limits,48,30
Whats the maximum number of disposable cards that I can get?,disposable_card_limits,60,30
What are some of the restrictions that the disposable cards have?,disposable_card_limits,65,30
What are the restrictions on the virtual cards?,disposable_card_limits,47,30
How many purchases can I make with one disposable card?,disposable_card_limits,55,30
Is it possible to have more than one disposable card?,disposable_card_limits,53,30
Can i make several disposable cardsper day?,disposable_card_limits,43,30
What is limit of disposable cards  I can make per day?,disposable_card_limits,54,30
What are the details of disposable card limitations?,disposable_card_limits,52,30
I need to make multiple disposable cards in a day.,disposable_card_limits,50,30
How many transactions can I do with my disposable card?,disposable_card_limits,55,30
Show me the amount of transactions I can do with a disposable card.,disposable_card_limits,67,30
What is the maximum transactions I can use on a disposable card?,disposable_card_limits,64,30
Are there any limits if I use these virtual cards?,disposable_card_limits,50,30
Are there any restrictions for the disposable cards that I need to be aware of?,disposable_card_limits,79,30
